suite,task,episode,annotator,convention,status,path,n_frames,fps,n_seg,pattern,source_archive,orig_filename,sha256
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human2,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human2.json,143,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human2.json,75a307794dafd99dca8767502f608ca6ac2aca160a376b849e2cd1dca5c889bf
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human3,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human3.json,143,10.0,2,Pick|Put,l24_human3_0912.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_Human3.json,afd79415c446b3c39cbfa97af04fbe3e8a0c6c5abc32cd8730bea54ca56bfb87
libero_object,pick_up_the_milk_and_place_it_in_the_basket,55ad0c6b5ce46e3afdbd0e962d7e7d46,Human3,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/55ad0c6b5ce46e3afdbd0e962d7e7d46/55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human3.json,143,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,55ad0c6b5ce46e3afdbd0e962d7e7d46_subtask_S_Human3.json,c3bdd05dc7453c343a3f0aab1208f464f019b68bf3599ab00fa35afa2a31a800
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human1,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_Human1.json,126,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_Human1.json,e5f0c442697fa7db8718016a70c49276e863ed657f1b15471ea2fb1cbd639936
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human1,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_S_Human1.json,126,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_S_Human1.json,e20a777230236eb2ee30180b063f1e51cd9c8c67d3c5feeb17a5ce8db45d7d2d
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human2,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_Human2.json,126,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_Human2.json,02958d91e57b8dc69dacb51acb99efa55ae785376d2ed61e0c2ede692d7bdf82
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human2,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_S_Human2.json,126,10.0,3,Move|Grasp|Move,l24_human2_0912.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_S_Human2.json,4dba0b96217ddf2f0c47b97d1a35a062cd68609920488ab992ed603db9cb85f5
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human3,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_Human3.json,126,10.0,2,Pick|Put,l24_human3_0912.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_Human3.json,5a2b89923482365391d345c20f24ad125fa5a464d9e25828f0c73988409abe6d
libero_object,pick_up_the_milk_and_place_it_in_the_basket,b82d3a31157729353cb82332c7832cfa,Human3,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/b82d3a31157729353cb82332c7832cfa/b82d3a31157729353cb82332c7832cfa_subtask_S_Human3.json,126,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,b82d3a31157729353cb82332c7832cfa_subtask_S_Human3.json,9e5265863ecd7f4246dbdbff8d0d369a2c40f3689be7f2c2ca72c27128c2b1e3
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human1,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_Human1.json,139,10.0,2,Grasp|Place,l24_object_fine_0911.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_Human1.json,e864028a79563cbe42615fe829e974db5fc34a2bf20700cafb43967daedfba89
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human1,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human1.json,139,10.0,4,Move|Grasp|Move|Place,l24_object_fine_0911.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human1.json,56d3a770d0e950763d0c7fcf8d73a1ee648487277c3f75cab77602399c64eaad
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human2,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_Human2.json,139,10.0,2,Grasp|Move,l24_human2_0912.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_Human2.json,d1468f9067f7b55995fe5fb3c8567cdaaeb4485d50b972ef7bff5e419d51f3bf
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human2,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human2.json,139,10.0,3,Move|Grasp|Move,l24_human2_0912.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human2.json,920778e63e4675a9fe70cf4f614a82fa0012f7846247640214ab7cea51268aaa
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human3,absorb,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_Human3.json,139,10.0,2,Pick|Put,l24_human3_0912.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_Human3.json,3c2c8504e3dcf343cebdb5fd51ac1102c49fa0670b5e9a004dc1065ce796e9af
libero_object,pick_up_the_milk_and_place_it_in_the_basket,e0b354c044c0c7dec3d74544c1d88636,Human3,fine,ok,annotations/libero_object/pick_up_the_milk_and_place_it_in_the_basket/e0b354c044c0c7dec3d74544c1d88636/e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human3.json,139,10.0,3,Move|Grasp|Put,l24_human3_0912.tar.gz,e0b354c044c0c7dec3d74544c1d88636_subtask_S_Human3.json,e31ff08de20731396c09cc88fd6ae040d88d14f5dee627d76ca04e95817e0b68
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human1,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_Human1.json,131,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_Human1.json,8e35ac0fd1b904074a0c8204c54a961895c3b01dca1f0353a7f5aee3115d816e
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human1,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_S_Human1.json,131,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_S_Human1.json,72ad8419b1df3cce3e5d08a6ef71436d6c673a3ee8e47a099a815104ba4c7e5f
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human2,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_Human2.json,131,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_Human2.json,09cab1ae83aefa6d23a70c053ee19bd50042622456d6adc3cba9f3cde08689aa
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human2,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_S_Human2.json,131,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_S_Human2.json,0b5ea713ea2f5c93d76e640ff6f25c15295db86e06b0a6446c44805ecce07ab0
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human3,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_Human3.json,131,10.0,2,Pick|Put,l24_human3_0912.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_Human3.json,3c3b4dba1272276641c326baace76d9e2e7df13edfa0856eb1eec327335ffd17
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,29b669019cb0b8e89dd62c011100474e,Human3,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/29b669019cb0b8e89dd62c011100474e/29b669019cb0b8e89dd62c011100474e_subtask_S_Human3.json,131,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,29b669019cb0b8e89dd62c011100474e_subtask_S_Human3.json,7072fe61737727e8628264e465ed22dbb6c890771cc8de6e81b4bac40dacfcdf
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human1,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human1.json,121,10.0,2,Grasp|Place,l24_object_fine_0911.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human1.json,09b29dfb2f13c643d1161e0a8c167741f5d3d1c859c95c862e94ea7335486cee
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human1,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human1.json,121,10.0,4,Move|Grasp|Move|Place,l24_object_fine_0911.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human1.json,c8d6d134a3f736c346ad8607cd5871af1c6c7763318226528608919e5025ce3d
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human2,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human2.json,121,10.0,2,Grasp|Move,l24_human2_0912.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human2.json,22db9aa4bc92bdc7a5b3ee13b6a3142bb480c1d88283608b9e895b57cc117a8c
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human2,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human2.json,121,10.0,3,Move|Grasp|Move,l24_human2_0912.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human2.json,d9454b4aa6e10dde2548982a333a63ec3758cc9226a54a28ae2d2a072825c665
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human3,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human3.json,121,10.0,2,Pick|Put,l24_human3_0912.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_Human3.json,d8e6643c3aebb5e5ce231e1ec25aee47acd8a59978254a4db711c91fb9af480b
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,2e5bd20adce10c1b5eb8b23cfe5e0a50,Human3,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/2e5bd20adce10c1b5eb8b23cfe5e0a50/2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human3.json,121,10.0,3,Move|Grasp|Move,l24_human3_0912.tar.gz,2e5bd20adce10c1b5eb8b23cfe5e0a50_subtask_S_Human3.json,b0ac6286e0babb3d7cf0c8712a30dfb08705c5b05da310bc28d17cf27dc6f576
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human1,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_Human1.json,129,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_Human1.json,21d5fdcd60809900055d31f7cd400cc41410b6865b08d62535ce3d7cf1b3c435
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human1,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human1.json,129,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human1.json,e44a4c5f681cf1c2d666af3f32932e296c4a8bff5414cc2606b1945d5f6021ea
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human2,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_Human2.json,129,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_Human2.json,9c188bb518a7a4749ccd85803863d109eed89e27d5d406dc359abce1eb9a1628
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human2,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human2.json,129,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human2.json,bc6b655975258de9d0e1565077b799221cd797b68326637d211fd7845debd25e
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human3,absorb,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_Human3.json,129,10.0,2,Pick|Put,l24_human3_0912.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_Human3.json,e2f518a8ae8667bb3a9a771152ddd9d384dfc70bcf48accbb7c4f5f9f93660b2
libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,4267eb3d3d5cda5caeaa71480018ed63,Human3,fine,ok,annotations/libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket/4267eb3d3d5cda5caeaa71480018ed63/4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human3.json,129,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,4267eb3d3d5cda5caeaa71480018ed63_subtask_S_Human3.json,2c2a8955e813a0d42100db984e13af9de683e9bc7072cf1541c77427f5fcbcf3
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human1,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_Human1.json,139,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_Human1.json,7a53b41f3026c28baefb835eabe01b6566e1609e33d350704492a0bc7ada4a21
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human1,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_S_Human1.json,139,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_S_Human1.json,166610fb43dddfca5057c657d5e13dce8bd723c8e901beb024ee3d87574f75b9
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human2,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_Human2.json,139,10.0,3,Move|Grasp|Release,l24_human2_0912.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_Human2.json,b61dfd0ce370d949a476f167e6688cb9c9518431f797bfcf3c60090e6c89656a
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human2,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_S_Human2.json,139,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_S_Human2.json,5632ab06595cbe6b9d82c8ae7ac611254d99de622290ed61c6118df8af426e86
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human3,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_Human3.json,139,10.0,2,Pick|Put,l24_human3_0912.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_Human3.json,04415cfd753a7d07ed5ed82ee12aff5c229f9a36e96fae58266c7445d2cacd9c
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,18f364ff09961511048e1c06f54425c5,Human3,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/18f364ff09961511048e1c06f54425c5/18f364ff09961511048e1c06f54425c5_subtask_S_Human3.json,139,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,18f364ff09961511048e1c06f54425c5_subtask_S_Human3.json,28f2eca5fd58d2081983bca14b60706032063e24898a8de0195c53ae0c23a05a
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human1,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_Human1.json,129,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_Human1.json,630162a9373fe9662beb1b1fc705d5a81c2aa7ac5f3248d0b677acfd6285a955
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human1,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human1.json,129,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human1.json,fab3e3ad8e7c8704c1b8c5690992c92a3918dcbeb19d11fb6a7f8c7d03862361
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human2,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_Human2.json,129,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_Human2.json,7c73304ace7a6d9832f17c7febc1cf7f4e9061fcbd7f1565a3cdda5659ffdd3e
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human2,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human2.json,129,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human2.json,9684ae3604e91947e87c85fd2b23a1d53bce15ff27a19caeba1f46e8de33e829
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human3,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_Human3.json,129,10.0,2,Pick|Put,l24_human3_0912.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_Human3.json,5127528beb82c32602b685fa8c8b854811fbb0e1f97cc7a446242e2a0df53fca
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,9e8ed90845d9267bc2c5db371e19942f,Human3,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/9e8ed90845d9267bc2c5db371e19942f/9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human3.json,129,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,9e8ed90845d9267bc2c5db371e19942f_subtask_S_Human3.json,9f4921ba645773d8a5a9241f6dcdbdd8329b48d3474d8ee55f516a4cee5083cd
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human1,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_Human1.json,123,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_Human1.json,eb827c429b8c6543c6f5f000ec283335f84ce964065dc6b2e95263f13955594b
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human1,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_S_Human1.json,123,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_S_Human1.json,324304ebb130356a6a758e1f1bf5234353eec3fca7642ded8656d0f51ddc6350
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human2,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_Human2.json,123,10.0,3,Move|Grasp|Release,l24_human2_0912.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_Human2.json,67ae465a1320d864080363daddd9fe81204cb561ec2b8f15b82cf1510b9dd1d4
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human2,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_S_Human2.json,123,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_S_Human2.json,a2522361dab83f8345c96809441985fa6649946b56220cef8dde6929b38b4008
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human3,absorb,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_Human3.json,123,10.0,2,Pick|Put,l24_human3_0912.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_Human3.json,fa6717d6c0d37ca61f397c25315298aa3cb5510a638b598fe84aab4bb8a5980b
libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,b286efa6e99a040807597eb2102448ad,Human3,fine,ok,annotations/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/b286efa6e99a040807597eb2102448ad/b286efa6e99a040807597eb2102448ad_subtask_S_Human3.json,123,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,b286efa6e99a040807597eb2102448ad_subtask_S_Human3.json,cd47123e619477ca0a9d2cafa2543eca72a30ff7c5583f48811a97602a817189
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human1,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_Human1.json,132,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_Human1.json,8dbe6c8e14243de1e67b09800f74946df46f080272d076737435a33c866b8d53
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human1,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_S_Human1.json,132,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_S_Human1.json,c250a430bda1ee8b7ce0dcc559c28f4405087322b74bb5939a2e8edf155d4a3b
